Track name,Artist name,Album,Playlist name,Type,ISRC,Deezer - id
Fame is a Gun,Addison Rae,Fame is a Gun,Fresh Pop,Playlist,USSM12501572,3387454721
Lovin Myself,Ava Max,Lovin Myself,Fresh Pop,Playlist,USAT22503377,3381962441
Just Keep Watching (From F1® The Movie),Tate McRae,Just Keep Watching (From F1® The Movie),Fresh Pop,Playlist,USAT22503496,3387508461
Momma Song,Benson Boone,Momma Song,Fresh Pop,Playlist,USWB12500846,3374626011
Gold,Myles Smith,"A Minute, A Moment...",Fresh Pop,Playlist,GBARL2500429,3352229661
Nice To Each Other,Olivia Dean,Nice To Each Other,Fresh Pop,Playlist,GBUM72502230,3380570801
January 19,Mabel,January 19,Fresh Pop,Playlist,GBUM72502718,3378909231
Friend Of Mine (from the Smurfs Movie Soundtrack),Rihanna,Friend Of Mine (from the Smurfs Movie Soundtrack),Fresh Pop,Playlist,QMJMT2505734,3366990241
Man Of The Year,Lorde,Man Of The Year,Fresh Pop,Playlist,NZUM72500023,3378992131
Shalalala,Cian Ducrot,Shalalala,Fresh Pop,Playlist,GBUM72500183,3380654111
Living My Best Life,Jessie J,Living My Best Life,Fresh Pop,Playlist,USA2P2520813,3345845641
Honey Blonde,Joe Jonas,Music For People Who Believe In Love,Fresh Pop,Playlist,USUM72408157,3369469451
Leave Me Alone,Reneé Rapp,Leave Me Alone,Fresh Pop,Playlist,USUM72504709,3367544391
superstitious,no na,superstitious / falling in love,Fresh Pop,Playlist,QM6P42589420,3358565681
One Thing,Lola Young,One Thing,Fresh Pop,Playlist,GBUM72502092,3359134191
Bloodline (with Jelly Roll),Alex Warren,Bloodline (with Jelly Roll),Fresh Pop,Playlist,USAT22503114,3371081661
Die For You,Calum Scott,Die For You,Fresh Pop,Playlist,USUM72502902,3369745071
BOY CRAZY.,Kesha,BOY CRAZY.,Fresh Pop,Playlist,US38Y2525386,3343706581
Illegal,PinkPantheress,Fancy That,Fresh Pop,Playlist,GBAYE2500293,3344984901
Zombie Lady,Damiano David,FUNNY little FEARS,Fresh Pop,Playlist,ITB002500178,3362855121
Priceless,Maroon 5,Priceless,Fresh Pop,Playlist,USUM72503664,3339356381
Hand That Feeds (From the Film Ballerina),Halsey,Hand That Feeds (From the Film Ballerina),Fresh Pop,Playlist,USSM12501737,3353175501
Messy (From F1® The Movie),Rosé,Messy (From F1® The Movie),Fresh Pop,Playlist,USAT22503388,3355094441
S.W.M.F.,Labrinth,S.W.M.F.,Fresh Pop,Playlist,USSM12501729,3345241151
More to Lose,Miley Cyrus,More to Lose,Fresh Pop,Playlist,USSM12501020,3356496931
Cinematic,Will Linley,Cinematic,Fresh Pop,Playlist,USUG12503500,3359013921
Gnarly,KATSEYE,Gnarly,Fresh Pop,Playlist,USUM72503410,3336180251
Hearts Intuition,AURORA,What Happened To The Heart? (Deluxe),Fresh Pop,Playlist,GBUM72501525,3339356261
You'll Be in My Heart,NIKI,You'll Be In My Heart,Fresh Pop,Playlist,ZZOPM2240877,3307751111
Talk,Selena Gomez,I Said I Love You First... And You Said It Back,Fresh Pop,Playlist,USUG12408976,3345638401
French Girls,Dove Cameron,French Girls,Fresh Pop,Playlist,USQX92501879,3343867581
Mind Reader (with Meghan Trainor),Mimi Webb,Mind Reader (with Meghan Trainor),Fresh Pop,Playlist,USSM12501727,3345113911
Old Phone,Ed Sheeran,Old Phone,Fresh Pop,Playlist,GBAHS2500175,3343562141
What Was That,Lorde,What Was That,Fresh Pop,Playlist,NZUM72500008,3333343371
Mystical Magical,Benson Boone,Mystical Magical,Fresh Pop,Playlist,USWB12500844,3333720471
Stateside,PinkPantheress,Stateside,Fresh Pop,Playlist,GBAYE2500037,3313200191
No Secrets,Jessie J,No Secrets,Fresh Pop,Playlist,USA2P2512588,3284229321
Headphones On,Addison Rae,Headphones On,Fresh Pop,Playlist,USSM12501184,3326208711
Heart By Heart,Joe Jonas,Heart By Heart,Fresh Pop,Playlist,USUM72502515,3329851581
Cruel,James Arthur,PISCES,Fresh Pop,Playlist,DEE862402259,3315913151
how u been?,Natalie Jane,how u been?,Fresh Pop,Playlist,USUM72500430,3329848311
IF KARMA DOESN’T GET YOU (I WILL),Lauren Spencer Smith,IF KARMA DOESN’T GET YOU (I WILL),Fresh Pop,Playlist,USUG12502926,3329846951
Invincible (from Kaiju No. 8),OneRepublic,Invincible (from Kaiju No. 8),Fresh Pop,Playlist,QT4NH2569100,3323685371
Casanova,Nemo,Casanova,Fresh Pop,Playlist,DEUM72503063,3328701971
End of the World,Miley Cyrus,End of the World,Fresh Pop,Playlist,USSM12501019,3304567421
That's What You Get,Anne-Marie,If You're Looking For A Reason To Key Your Ex's Car,Fresh Pop,Playlist,GBAHS2500113,3305741811
Azizam,Ed Sheeran,Azizam,Fresh Pop,Playlist,GBAHS2500081,3303979891
CUNTISSIMO,Marina,CUNTISSIMO,Fresh Pop,Playlist,GB5KW2500218,3312787711
Bluebird,Lana Del Rey,Bluebird,Fresh Pop,Playlist,GBUM72501816,3326607711
Shy Girl,Haute & Freddy,Shy Girl,Fresh Pop,Playlist,USAT22502220,3333895641
WE PRAY (TWICE Version),Coldplay,WE PRAY (TWICE Version),Fresh Pop,Playlist,GBAYE2500316,3314045411
Love Me Not,Ravyn Lenae,Love Me Not / Love Is Blind,Fresh Pop,Playlist,USAT22401137,2755315691
I Hate That It's True,Dean Lewis,The Epilogue (Deluxe),Fresh Pop,Playlist,AUUM72400439,3303300511
Die Young,BLADË,Die Young,Fresh Pop,Playlist,QM4TX2576566,3245870481
Blink Twice,Shaboozey,Blink Twice,Fresh Pop,Playlist,USUYG1717098,3310971091
Hope It Hurts,Isabel LaRosa,Raven,Fresh Pop,Playlist,USRC12500426,3324425221
"Henry, come on",Lana Del Rey,"Henry, come on",Fresh Pop,Playlist,GBUM72501764,3315176061
